Protein_ID,Tm
Q6L1B4_rpl5,64.409
Q6L1L9_PTO0548,64.438
Q6KZB1_PTO1356,64.489
Q6KZR9_PTO1198,64.525
Q6L2V7_PTO0109,64.602
Q6KZN0_PTO1237,64.643
Q6KZR8_PTO1199,64.664
Q6L0H2_PTO0945,64.67
Q6L1B5_rps4e,64.706
Q6L361_PTO0005,64.707
Q6L1Q9_PTO0508,64.784
Q6L341_PTO0025,64.789
Q6KZA7_PTO1360,64.849
Q6L103_PTO0764,64.902
Q6KZC9_tfb,64.915
Q6L2X8_PTO0088,64.947
Q6L0Q7_PTO0860,65.019
Q6KZM6_PTO1241,65.099
Q6L0M6_PTO0891,65.152
Q6KZB0_PTO1357,65.162
Q6L1E2_rlmE,65.194
Q6L2F6_PTO0261,65.249
Q6L0N5_PTO0882,65.27
Q6KZT9_PTO1178,65.292
Q6L219_PTO0398,65.314
Q6L1N6_PTO0531,65.339
Q6KZQ0_PTO1217,65.365
Q6L1N1_PTO0536,65.414
Q6L0X4_PTO0793,65.475
Q6L0H1_PTO0946,65.556
Q6L070_PTO1047,65.645
Q6L1D6_PTO0631,65.653
Q6L296_PTO0321,65.763
Q6KZP3_PTO1224,65.83
Q6KZU1_PTO1176,65.867
Q6L1T2_gad,65.907
Q6L288_PTO0329,65.981
Q6L2A7_PTO0310,65.984
Q6KZC4_PTO1343,65.994
Q6L0M2_srp54,65.995
Q6L2K9_pyrE,66.008
Q6L1C6_rpl4,66.072
Q6L1D1_PTO0636,66.084
Q6KZ84_PTO1383,66.118
Q6L033_PTO1084,66.133
Q6L0D4_PTO0983,66.179
Q6L038_PTO1079,66.182
Q6L0N8_PTO0879,66.213
Q6L2I7_PTO0230,66.216
Q6L1C5_rpl23,66.233
Q6KZC5_guaAA,66.237
Q6KYU8_PTO1519,66.24
Q6L0V9_purQ,66.286
Q6L189_PTO0678,66.288
Q6KZY7_PTO1130,66.299
Q6L0D1_nadE,66.307
Q6L2I9_fen,66.317
Q6L222_rrp4,66.324
Q6L1L2_PTO0555,66.387
Q6L0V5_cobQ,66.395
Q6KZV6_PTO1161,66.424
Q6L2N9_PTO0178,66.478
Q6KZ88_PTO1379,66.484
Q6L1L8_PTO0549,66.496
Q6L0S0_PTO0847,66.584
Q6L2P5_PTO0172,66.594
Q6L0Q6_PTO0861,66.608
Q6L236_PTO0381,66.62
Q6KZ62_PTO1405,66.632
Q6L078_PTO1039,66.649
Q6L2N6_PTO0181,66.662
Q6L1R8_PTO0499,66.68
Q6L0R3_rps7,66.682
Q6L1G0_nnrD,66.684
Q6L0B1_PTO1006,66.691
Q6L1K4_PTO0563,66.7
Q6L0J9_hemA,66.777
Q6L2I5_PTO0232,66.818
Q6L188_PTO0679,66.824
Q6L2F9_PTO0258,66.833
Q6KZ20_PTO1447,66.842
Q6L0V3_PTO0814,66.875
Q6L203_PTO0414,66.877
Q6L220_PTO0397,66.886
Q6L1J1_PTO0576,66.892
Q6L120_PTO0747,66.916
Q6KZY4_PTO1133,66.932
Q6L0V0_PTO0817,66.943
Q6KYU4_PTO1523,66.944
Q6L2N4_PTO0183,66.95
Q6L2F8_PTO0259,66.964
Q6L2N0_PTO0187,66.977
Q6KZW8_PTO1149,66.997
Q6L152_rpl10e,66.998
Q6KZD7_PTO1330,67
Q6KZE3_PTO1324,67.022
Q6L0I2_PTO0935,67.029
Q6L050_PTO1067,67.033
Q6L2X5_PTO0091,67.058
Q6KZ09_PTO1458,67.064
Q6L0T6_PTO0831,67.082
Q6L0J0_PTO0927,67.097
Q6KZA6_PTO1361,67.103
Q6KZ16_PTO1451,67.104
Q6L1I1_PTO0586,67.11
Q6L2Y8_PTO0078,67.115
Q6L163_PTO0704,67.158
Q6KZQ4_PTO1213,67.161
Q6L031_PTO1086,67.175
Q6L182_PTO0685,67.179
Q6L144_csl4,67.207
Q6L1F6_glyA,67.21
Q6L1S4_atpE,67.212
Q6L2V4_PTO0113,67.234
Q6L1K5_PTO0562,67.238
Q6L2J0_PTO0227,67.253
Q6L306_PTO0060,67.353
Q6L097_PTO1020,67.354
Q6L2M4_nadK,67.356
Q6L0F0_PTO0967,67.36
Q6L1B2_rps8,67.366
Q6L072_PTO1045,67.373
Q6L1G2_rtcB,67.376
Q6L1K7_pyrG,67.391
Q6L2Q9_PTO0158,67.421
Q6KZN5_serS,67.437
Q6L1D5_PTO0632,67.444
Q6KZK1_PTO1266,67.454
Q6L0L0_PTO0907,67.47
Q6KZ11_surE,67.512
Q6L1V0_PTO0467,67.529
Q6KYY0_PTO1487,67.606
Q6KZ64_PTO1403,67.63
Q6KZ35_PTO1432,67.633
Q6L176_PTO0691,67.658
Q6KYY8_PTO1479,67.695
Q6KZD9_PTO1328,67.695
Q6L1C2_rpl22,67.714
Q6KZJ1_PTO1276,67.746
Q6L006_PTO1111,67.764
Q6L140_PTO0727,67.779
Q6L2K2_PTO0215,67.787
Q6KZ23_pyrH,67.819
Q6L224_rrp42,67.819
Q6L1L3_PTO0554,67.843
Q6KZ17_PTO1450,67.845
Q6L099_PTO1018,67.846
Q6L179_PTO0688,67.889
Q6L081_PTO1036,67.892
Q6L1U5_PTO0472,67.903
Q6L0D6_PTO0981,67.907
Q6L138_PTO0729,67.947
Q6L1J2_PTO0575,67.954
Q6L159_PTO0708,67.957
Q6L2X9_PTO0087,67.983
Q6KZI3_infB,68.012
Q6L1Q0_rps2,68.039
Q6L0N3_PTO0884,68.04
Q6L319_PTO0047,68.059
Q6L2R3_PTO0154,68.087
Q6L2P9_PTO0168,68.09
Q6L0R4_rps12,68.1
Q6KZ66_PTO1401,68.125
Q6L009_PTO1108,68.202
Q6L2H6_PTO0241,68.202
Q6L2J3_PTO0224,68.205
Q6L2X6_PTO0090,68.253
Q6L011_PTO1106,68.255
Q6KZ39_PTO1428,68.271
Q6L0B7_PTO1000,68.294
Q6L001_PTO1116,68.296
Q6L1X8_rpl10,68.323
Q6L1D2_PTO0635,68.347
Q6L308_PTO0058,68.355
Q6L2G0_rpoA2,68.368
Q6L1Y8_PTO0429,68.375
Q6L2F1_PTO0266,68.384
Q6KZE2_PTO1325,68.408
Q6KZA3_proS,68.426
Q6L2R8_PTO0149,68.436
Q6L310_PTO0056,68.461
Q6L069_PTO1048,68.462
Q6L2U8_PTO0119,68.464
Q6L1T8_PTO0479,68.467
Q6KZH7_PTO1290,68.473
Q6L2E6_PTO0271,68.48
Q6L1N8_PTO0529,68.492
Q6L0Q8_PTO0859,68.502
Q6L1T3_PTO0484,68.522
Q6L0V4_PTO0813,68.523
Q6KZE5_PTO1322,68.526
Q6KZ68_PTO1399,68.553
Q6L0Z7_PTO0770,68.559
Q6KZH9_thiE,68.563
Q6KZN1_PTO1236,68.571
Q6L2G5_PTO0252,68.582
Q6L323_PTO0043,68.595
Q6L0G5_PTO0952,68.603
Q6KZB5_PTO1352,68.62
Q6L2C5_PTO0292,68.628
Q6KZS8_PTO1189,68.633
Q6L087_PTO1030,68.653
Q6KZQ3_aspS,68.659
Q6L1H9_PTO0588,68.669
Q6KZ63_PTO1404,68.689
Q6L1I2_PTO0585,68.701
Q6KZ29_PTO1438,68.708
Q6KZI0_PTO1287,68.711
Q6KYY1_PTO1486,68.722
Q6L1Q7_PTO0510,68.764
Q6L0L1_PTO0906,68.788
Q6L088_PTO1029,68.799
Q6L1A8_rpl18,68.806
Q6KZK2_PTO1265,68.839
Q6L1V5_PTO0462,68.852
Q6L1S5_PTO0492,68.866
Q6L215_PTO0402,68.891
Q6KYV9_PTO1508,68.901
Q6KZJ7_PTO1270,68.904
Q6L0T2_PTO0835,68.908
Q6L298_PTO0319,68.91
Q6KZP0_PTO1227,68.914
Q6L201_rps10,68.928
Q6L1E0_PTO0627,68.932
Q6L083_PTO1034,68.933
Q6KZH8_PTO1289,68.943
Q6L2K3_PTO0214,68.961
Q6L096_PTO1021,68.963
Q6L184_PTO0683,68.967
Q6KZQ7_PTO1210,69.013
Q6L1F3_PTO0614,69.015
Q6L0K9_PTO0908,69.049
Q6L0B0_PTO1007,69.055
Q6L126_radA,69.056
Q6KZX0_PTO1147,69.063
Q6L0G7_PTO0950,69.069
Q6L017_PTO1100,69.122
Q6L1S9_atpD,69.213
Q6L122_PTO0745,69.218
Q6L2B8_PTO0299,69.225
Q6KYW0_PTO1507,69.236
Q6L104_PTO0763,69.282
Q6L0U8_PTO0819,69.298
Q6KZ45_PTO1422,69.318
Q6L232_PTO0385,69.342
Q6L0A4_PTO1013,69.351
Q6L1M7_PTO0540,69.374
Q6L110_PTO0757,69.398
Q6L247_PTO0370,69.403
Q6L234_PTO0383,69.424
Q6L2D4_PTO0283,69.429
Q6KZB4_purC,69.435
Q6L171_PTO0696,69.446
Q6L1P4_PTO0523,69.45
Q6L293_rps9,69.454
Q6L0N6_PTO0881,69.465
Q6KZR5_PTO1202,69.497
Q6L1B1_rpl6,69.505
Q6L2P3_PTO0174,69.535
Q6KZ65_PTO1402,69.54
Q6L0N7_PTO0880,69.552
Q6L0Y7_truA,69.556
Q6L1G3_PTO0604,69.592
Q6KZ95_PTO1372,69.609
Q6L1G8_aroB,69.638
Q6L1Q3_PTO0514,69.685
Q6KZM4_PTO1243,69.695
Q6KZ08_PTO1459,69.699
Q6L295_rpl18e,69.702
Q6L032_PTO1085,69.738
Q6L1U7_guaB,69.76
Q6L2B0_PTO0307,69.78
Q6L132_PTO0735,69.799
Q6KZW6_PTO1151,69.799
Q6L2U7_PTO0120,69.823
Q6L206_ileS,69.836
Q6L233_PTO0384,69.875
Q6L0S6_dnaJ,69.911
Q6KZU2_PTO1175,69.934
Q6L1V3_PTO0464,69.935
Q6L231_PTO0386,69.951
Q6L292_rpoN,69.97
Q6L1T1_PTO0486,69.984
Q6L350_lysA,70.01
Q6L0C2_PTO0995,70.05
Q6L2U4_PTO0123,70.053
Q6L0H0_PTO0947,70.058
Q6KZA2_PTO1365,70.063
Q6L1U9_PTO0468,70.069
Q6KYY2_PTO1485,70.105
Q6L205_PTO0412,70.16
Q6L2H2_PTO0245,70.179
Q6L021_PTO1096,70.199
Q6L1G5_aroA,70.236
Q6L093_PTO1024,70.267
Q6KZE6_PTO1321,70.269
Q6KZU0_PTO1177,70.282
Q6L2E8_PTO0269,70.295
Q6L1C1_rps3,70.323
Q6KZP6_rps11,70.366
Q6L1F7_PTO0610,70.369
Q6L338_PTO0028,70.398
Q6L333_PTO0033,70.418
Q6L2N2_PTO0185,70.428
Q6L2R4_PTO0153,70.433
Q6KZ34_PTO1433,70.441
Q6L034_PTO1083,70.462
Q6L2A9_PTO0308,70.472
Q6L0R5_PTO0852,70.494
Q6L1C8_gdh1,70.551
Q6L0S5_PTO0842,70.56
Q6L062_PTO1055,70.56
Q6L0S7_dnaK,70.583
Q6L1P8_PTO0519,70.588
Q6L245_PTO0372,70.588
Q6L1N4_PTO0533,70.592
Q6L307_PTO0059,70.606
Q6KZW7_PTO1150,70.633
Q6L244_PTO0373,70.659
Q6KZS2_PTO1195,70.678
Q6KYX9_PTO1488,70.718
Q6KZH6_PTO1291,70.752
Q6L044_PTO1073,70.819
Q6L1A7_rps5,70.845
Q6L0W6_PTO0801,70.892
Q6L1L7_lipA,70.917
Q6L0S9_PTO0838,70.918
Q6L0G1_PTO0956,70.925
Q6L2G3_PTO0254,70.935
Q6L092_PTO1025,70.95
Q6KZ87_hel308,70.952
Q6L2L6_PTO0201,70.952
Q6KZW9_PTO1148,70.962
Q6L071_PTO1046,70.985
Q6L0W2_PTO0805,70.997
Q6KZH2_PTO1295,71.002
Q6L0Y4_PTO0783,71.008
Q6L018_PTO1099,71.008
Q6L046_folD,71.045
Q6L040_PTO1077,71.066
Q6KZD3_hisH,71.088
Q6L0Y1_PTO0786,71.106
Q6L313_PTO0053,71.107
Q6KZE7_PTO1320,71.12
Q6L128_PTO0739,71.145
Q6L165_PTO0702,71.155
Q6L0I4_PTO0933,71.185
Q6L076_PTO1041,71.189
Q6KYW1_PTO1506,71.203
Q6L063_PTO1054,71.266
Q6L114_PTO0753,71.285
Q6L1S0_PTO0497,71.292
Q6KYW8_PTO1499,71.314
Q6L1R3_pdxT,71.331
Q6L052_PTO1065,71.357
Q6KYX0_PTO1497,71.363
Q6L1R7_PTO0500,71.37
Q6L2S7_PTO0140,71.371
Q6L1S8_atpB,71.374
Q6L0F6_PTO0961,71.385
Q6L0R9_PTO0848,71.393
Q6L2V1_menC,71.415
Q6L0Q5_PTO0862,71.443
Q6L1E9_PTO0618,71.443
Q6L1T4_thiI,71.444
Q6L243_PTO0374,71.452
Q6KYU7_PTO1520,71.456
Q6KZ25_gck,71.461
Q6L0Y9_PTO0778,71.463
Q6L1G7_PTO0600,71.482
Q6L0B8_PTO0999,71.513
Q6KYV1_ftsY,71.521
Q6L2L4_rps19e,71.542
Q6L180_PTO0687,71.587
Q6KZU6_PTO1171,71.589
Q6KZ24_prf1,71.604
Q6L1M6_PTO0541,71.609
Q6KZ52_PTO1415,71.633
Q6L2H5_PTO0242,71.643
Q6L0R6_PTO0851,71.646
Q6L190_PTO0677,71.646
Q6KZW2_dbh,71.662
Q6L0T7_PTO0830,71.669
Q6L1B7_rpl14,71.671
Q3V8B2_cbiD,71.694
Q6L2M3_purA,71.727
Q6L1N2_cca,71.74
Q6L1N5_valS,71.747
Q6L2L0_eif6,71.763
Q6KZ18_PTO1449,71.773
Q6L1H3_thrS,71.791
Q6KZJ0_PTO1277,71.828
Q6KZQ5_flpA,71.829
Q6KZT5_PTO1182,71.841
Q6L2J9_mptD,71.853
Q6L1C3_rps19,71.871
Q6KZ69_gatE,71.875
Q6KZN6_PTO1231,71.896
Q6L1F0_dnaG,71.904
Q6L2N3_PTO0184,71.919
Q6L1F1_PTO0616,71.921
Q6L2J6_PTO0221,71.936
Q6L0E2_PTO0975,71.955
Q6L0W5_priS,71.971
Q6KYX2_PTO1495,71.998
Q6L223_rrp41,72.001
Q6L2J5_PTO0222,72.024
Q6KZW3_PTO1154,72.043
Q6L1X4_PTO0443,72.05
Q6KZE9_PTO1318,72.059
Q6L285_PTO0332,72.121
Q6L2G2_PTO0255,72.132
Q6KZH5_PTO1292,72.134
Q6L1Q1_guaAB,72.154
Q6KZB3_ppa,72.208
Q6KZM3_fhs,72.212
Q6KZK6_PTO1261,72.245
Q6L172_PTO0695,72.246
Q6L0S2_PTO0845,72.25
Q6L1R2_truD,72.291
Q6KZZ3_PTO1124,72.304
Q6KZL9_PTO1248,72.308
Q6KZD1_hisD,72.334
Q6KYU6_PTO1521,72.336
Q6KYV3_pgk,72.446
Q6L0W9_PTO0798,72.456
Q6L2A3_PTO0314,72.463
Q6L2W5_PTO0101,72.483
Q6L2J4_PTO0223,72.505
Q6L315_PTO0051,72.516
Q6KZP2_PTO1225,72.529
Q6L217_PTO0400,72.541
Q6L2A5_PTO0312,72.556
Q6KZK7_lipB2,72.608
Q6L2R1_kdpB,72.629
Q6L1H1_PTO0596,72.634
Q6KYW3_PTO1504,72.695
Q6L2Z9_glgB,72.729
Q6L0H3_PTO0944,72.735
Q6L014_PTO1103,72.74
Q6KZN2_PTO1235,72.773
Q6L2Z7_PTO0069,72.777
Q6L1Z1_PTO0426,72.838
Q6L1R4_PTO0503,72.863
Q6L1D3_PTO0634,72.872
Q6L1H6_rps6e,72.877
Q6L0N1_PTO0886,72.878
Q6L135_argF,72.886
Q6L349_PTO0017,72.887
Q6L314_PTO0052,72.904
Q6L1W2_PTO0455,72.924
Q6L142_PTO0725,72.93
Q6L2I3_PTO0234,72.936
Q6L2S1_PTO0146,72.943
Q6L1F9_PTO0608,73.006
Q6L1M8_PTO0539,73.045
Q6L0A5_PTO1012,73.065
Q6L2S4_msrA,73.067
Q6KZ47_PTO1420,73.1
Q6L0C3_mdh,73.133
Q6L0Y6_PTO0781,73.148
Q6L227_pus10,73.153
Q6KYW4_PTO1503,73.17
Q6L332_PTO0034,73.191
Q6L173_PTO0694,73.195
Q6L196_PTO0671,73.22
Q6L2R7_PTO0150,73.393
Q6L0C7_PTO0990,73.397
Q6L0H9_PTO0938,73.436
Q6L1P9_endA,73.441
Q6L1U4_PTO0473,73.453
Q6L1E6_PTO0621,73.522
Q6L1E8_PTO0619,73.555
Q6L2G7_PTO0250,73.581
Q6L2F2_PTO0265,73.614
Q6L0A8_mptA,73.615
Q6L1J3_PTO0574,73.631
Q6L1V1_lysS,73.672
Q6L1Q8_PTO0509,73.695
Q6L316_PTO0050,73.713
Q6L240_PTO0377,73.727
Q6KZM5_PTO1242,73.731
Q6L061_PTO1056,73.771
Q6L0L2_PTO0905,73.78
Q6KZB9_PTO1348,73.798
Q6L1U2_PTO0475,73.802
Q6L208_PTO0409,73.815
Q6L0Z8_PTO0769,73.865
Q6L090_PTO1027,73.911
Q6L214_PTO0403,73.914
Q6L1P0_PTO0527,73.928
Q6L0S8_grpE,73.951
Q6L200_fusA,73.959
Q6KZ98_PTO1369,73.975
Q6KZN3_eno,73.984
Q6L1G9_PTO0598,74
Q6KZM9_PTO1238,74.017
Q6L2Z6_PTO0070,74.023
Q6L0M5_PTO0892,74.081
Q6L2M8_pelA,74.116
Q6L2P4_PTO0173,74.127
Q6L2W1_hutI,74.132
Q6KZW1_PTO1156,74.14
Q6L0B4_PTO1003,74.167
Q6KYX5_PTO1492,74.178
Q6KZX6_PTO1141,74.182
Q6L2T9_PTO0128,74.184
Q6L0Y2_PTO0785,74.19
Q6L039_PTO1078,74.202
Q6L2J1_tyrS,74.207
Q6L0W7_PTO0800,74.222
Q6L2Q2_PTO0165,74.241
Q6L0K8_PTO0909,74.338
Q6L0C0_PTO0997,74.38
Q6L0Q9_PTO0858,74.388
Q6L238_PTO0379,74.413
Q6L1P1_PTO0526,74.428
Q6L0V1_PTO0816,74.439
Q6L2S2_PTO0145,74.491
Q6L058_PTO1059,74.517
Q6L080_fdhD,74.518
Q6L1S6_PTO0491,74.546
Q6L1D0_PTO0637,74.555
Q6L1W1_PTO0456,74.562
Q6KZC6_PTO1341,74.565
Q6L2N8_PTO0179,74.583
Q6L2J7_PTO0220,74.59
Q6L1D8_PTO0629,74.626
Q6KZK8_PTO1259,74.651
Q6L199_PTO0668,74.663
Q6KZZ7_PTO1120,74.671
Q6L0D7_PTO0980,74.683
Q6KZ14_PTO1453,74.711
Q6L346_PTO0020,74.717
Q6KYX8_PTO1489,74.72
Q6L251_PTO0366,74.728
Q6KZ51_proC,74.735
Q6L1A0_truB,74.736
Q6L111_PTO0756,74.737
Q6L0B5_PTO1002,74.74
Q6L1G4_PTO0603,74.752
Q6KZ70_PTO1397,74.777
Q6L2J2_PTO0225,74.784
Q6L2V5_PTO0112,74.818
Q6L303_PTO0063,74.82
Q6L0C1_PTO0996,74.834
Q6KZF1_pcn,74.874
Q6KZV1_PTO1166,74.904
Q6L2D8_pdxS,74.92
Q6L2Y2_cysS,74.965
Q6KZX4_PTO1143,74.968
Q6KZL5_dys,74.976
Q6L0M8_PTO0889,75.019
Q6L2U2_PTO0125,75.051
Q6KZT6_PTO1181,75.063
Q6L2T5_PTO0132,75.069
Q6L0B3_PTO1004,75.093
Q6KZS3_PTO1194,75.1
Q6L0E7_PTO0970,75.101
Q6L0F7_PTO0960,75.126
Q6L2D5_PTO0282,75.144
Q6L0C9_PTO0988,75.157
Q6L170_nep1,75.186
Q6L2G9_hemL,75.232
Q6KZA4_PTO1363,75.242
Q6L2D6_PTO0281,75.277
Q6KZ78_PTO1389,75.296
Q6L2A6_PTO0311,75.312
Q6L202_tuf,75.317
Q6L0B9_PTO0998,75.317
Q6L0Z5_PTO0772,75.321
Q6L0U6_PTO0821,75.329
Q6KYY3_PTO1484,75.331
Q6L164_PTO0703,75.343
Q6L145_PTO0722,75.452
Q6L357_PTO0009,75.473
Q6L0X6_PTO0791,75.491
Q6KZI8_PTO1279,75.505
Q6KZT2_PTO1185,75.524
Q6L0F3_ppcA,75.618
Q6L123_mat,75.619
Q6L119_PTO0748,75.648
Q6KZC8_PTO1339,75.696
Q6L212_PTO0405,75.697
Q6L0T3_PTO0834,75.73
Q6L1Z5_PTO0422,75.795
Q6L010_PTO1107,75.816
Q6KZ58_PTO1409,75.823
Q6L230_PTO0387,75.854
Q6KZ40_PTO1427,75.952
Q6L0A7_ribL,76.029
Q6L1W9_PTO0448,76.047
Q6L352_PTO0014,76.092
Q6L2C9_PTO0288,76.108
Q6L047_gdh2,76.146
Q6L1L6_PTO0551,76.184
Q6L2S6_PTO0141,76.251
Q6KZJ4_rnz,76.353
Q6L0F5_PTO0962,76.377
Q6KZV7_PTO1160,76.379
Q6L337_PTO0029,76.389
Q6KZI4_ndk,76.417
Q6KZM7_PTO1240,76.496
Q6KYZ2_purK,76.552
Q6L198_purF,76.568
Q6L2F0_PTO0267,76.586
Q6L1E4_PTO0623,76.64
Q6L336_PTO0030,76.684
Q6L0D5_priL,76.705
Q6KZM8_PTO1239,76.705
Q6L095_PTO1022,76.75
Q6KZQ1_PTO1216,76.777
Q6L1T9_PTO0478,76.784
Q6L2V2_PTO0115,76.822
Q6KYU3_rps3ae,76.848
Q6L2L9_PTO0198,76.858
Q6L2G1_nusA,76.864
Q6L191_PTO0676,76.876
Q6L2R9_PTO0148,76.881
Q6L277_trpC,76.924
Q6L2D1_PTO0286,76.949
Q6L150_eif5a,76.957
Q6L0M1_PTO0896,76.973
Q6KZJ6_apgM,77.033
Q6L1H8_PTO0589,77.048
Q6KZ30_ilvD,77.101
Q6L1Z0_PTO0427,77.132
Q6KZ33_PTO1434,77.146
Q6L0F1_pyrI,77.148
Q6L281_PTO0336,77.178
Q6L2D2_PTO0285,77.181
Q6KZV8_PTO1159,77.244
Q6KZJ2_PTO1275,77.262
Q6KZL8_PTO1249,77.306
Q6KZZ8_PTO1119,77.376
Q6L0Q1_PTO0866,77.379
Q6L0F2_pyrB,77.42
Q6KZ48_PTO1419,77.431
Q6L0V8_PTO0809,77.467
Q6L066_PTO1051,77.473
Q6L0W0_PTO0807,77.566
Q6L2W3_hutU,77.588
Q6L125_gap,77.631
Q6L160_PTO0707,77.655
Q6KZ49_PTO1418,77.659
Q6L0M9_PTO0888,77.759
Q6L089_PTO1028,77.769
Q6L0K7_PTO0910,77.781
Q6L229_PTO0388,77.807
Q6L1W7_PTO0450,77.827
Q6L0C5_PTO0992,77.931
Q6L091_PTO1026,77.964
Q6L015_PTO1102,77.98
Q6L0F9_PTO0958,78.007
Q6L0U9_PTO0818,78.058
Q6L254_PTO0363,78.07
Q6L016_tmk,78.136
Q6L0M4_PTO0893,78.144
Q6KZF6_PTO1311,78.166
Q6L151_PTO0716,78.178
Q6KZI5_rpl24e,78.207
Q6L107_PTO0760,78.251
Q6L2L8_PTO0199,78.273
Q6L2H0_PTO0247,78.29
Q6L1H7_PTO0590,78.304
Q6KZR7_albA,78.355
Q6L2V3_PTO0114,78.366
Q6L0G2_PTO0955,78.373
Q6KZA0_PTO1367,78.42
Q6L1U6_PTO0471,78.421
Q6L2V9_PTO0107,78.448
Q6KZP9_PTO1218,78.485
Q6KZN9_PTO1228,78.657
Q6L2X4_PTO0092,78.66
Q6L1D4_PTO0633,78.698
Q6L209_PTO0408,78.722
Q6L2W0_PTO0106,78.743
Q6L2H3_rps15,78.803
Q6L026_map,78.888
Q6KZR3_purS,78.894
Q6L2F3_PTO0264,78.947
Q6KZ86_PTO1381,78.947
Q6L0P3_PTO0874,78.955
Q6KZH3_PTO1294,79.014
Q6L0N9_gltX,79.094
Q6L1Z9_PTO0418,79.148
Q6KZS9_PTO1188,79.171
Q6KZ96_PTO1371,79.184
Q6L1W6_PTO0451,79.223
Q6L1A4_secY,79.312
Q6L1M9_PTO0538,79.313
Q6L2Y1_PTO0085,79.317
Q6L2V6_PTO0111,79.341
Q6L023_PTO1094,79.346
Q6L242_PTO0375,79.422
Q6L1J7_ribA,79.448
Q6L1M1_PTO0546,79.473
Q6L359_PTO0007,79.522
Q6KZY5_PTO1132,79.542
Q6L064_PTO1053,79.547
Q6L051_PTO1066,79.549
Q6L246_PTO0371,79.569
Q6L2U6_PTO0121,79.583
Q6L2E5_aroC,79.627
Q6L133_PTO0734,79.629
Q6KZX9_PTO1138,79.769
Q6KZ55_PTO1412,79.781
Q6KZ50_PTO1417,79.79
Q6L2D3_PTO0284,79.901
Q6L1Z2_PTO0425,79.98
Q6KZD2_PTO1335,80.04
Q6KZ15_PTO1452,80.067
Q6L1V2_PTO0465,80.084
Q6KZP1_PTO1226,80.128
Q6L2T8_PTO0129,80.219
Q6L0F4_PTO0963,80.275
Q6L085_PTO1032,80.422
Q6L360_PTO0006,80.47
Q6KZH0_PTO1297,80.479
Q6L079_PTO1038,80.504
Q6L0G4_PTO0953,80.506
Q6KZS5_pdaD,80.574
Q6L1E1_PTO0626,80.608
Q6L2M5_PTO0192,80.617
Q6KZF0_PTO1317,80.671
Q6KZ56_PTO1411,80.763
Q6KZY9_PTO1128,80.784
Q6L094_PTO1023,80.82
Q6KZ54_hemE,80.829
Q6L1Z8_PTO0419,80.834
Q6KYW9_PTO1498,80.912
Q6KZK9_PTO1258,80.92
Q6L1Q6_PTO0511,80.93
Q6L003_PTO1114,81.14
Q6L2U9_PTO0118,81.385
Q6L1X5_PTO0442,81.513
Q6KZ37_PTO1430,81.602
Q6KZT0_PTO1187,81.701
Q6L2E7_PTO0270,81.765
Q6L270_PTO0347,81.881
Q6L0G8_PTO0949,81.927
Q6L2E2_PTO0275,82.044
Q6L1M0_PTO0547,82.082
Q6L1Y6_PTO0431,82.111
Q6KZQ2_PTO1215,82.143
Q6L1S1_fni,82.169
Q6L025_PTO1092,82.195
Q6L269_PTO0348,82.217
Q6KZN4_PTO1233,82.227
Q6L0H5_PTO0942,82.412
Q6L2I0_acyP,82.493
Q6L2W8_PTO0098,82.518
Q6L1F5_dtdA,82.552
Q6L156_PTO0711,82.785
Q6L0N0_PTO0887,83.12
Q6L213_PTO0404,83.18
Q6L1X2_spt5,83.242
Q6L1A3_adkA,83.264
Q6L0Q0_spt4,83.34
Q6KYZ3_purE,83.365
Q6KZ07_PTO1460,83.567
Q6L048_PTO1069,83.845
Q6L0P9_PTO0868,84.077
Q6L0G9_hemH,84.26
Q6L186_PTO0681,84.284
Q6L1Y4_PTO0433,85.027
Q6L0I3_PTO0934,85.115
Q6KZK5_PTO1262,85.331
Q6L1X1_PTO0446,85.594
Q6L2T7_PTO0130,86.68
Q6KZ44_PTO1423,86.685
Q6L0H8_PTO0939,86.911
Q6L2L2_rpl39e,87.41
Q6L1S2_PTO0495,87.566
Q6KYY6_PTO1481,87.957
Q6KZI6_rps28e,88.072
Q6L2U3_PTO0124,88.583
Q6L1A5_rpl15,88.908
Q6KZZ9_PTO1118,89.367
Q6KZQ6_PTO1211,89.711
Q6KZ21_PTO1446,89.729
A0A0K2H7A3_metN,57.383
A0A0K2H9D4_GT50_11030,57.471
A0A0K2H889_atpG,57.546
A0A0K2HAP4_GT50_13750,57.928
A0A0K2H7N8_GT50_05435,58.393
A0A0K2HAK3_GT50_13555,58.403
A0A0K2HBJ9_GT50_15590,58.435
A0A0K2H5U8_GT50_02090,58.808
A0A0K2HDA6_GT50_19090,58.826
A0A0K2HC91_GT50_14980,58.981
A0A0K2H5G9_bshC,59.188
A0A0K2HDR6_cobQ,59.189
A0A0K2HA60_GT50_12675,59.2
A0A0K2H666_ruvB,59.625
A0A0K2HD84_GT50_18450,59.921
A0A0K2H5J1_GT50_03210,60.064
A0A0K2H8Y7_GT50_09490,60.454
A0A0K2H5H6_coaD,60.461
A0A0K2HBY2_GT50_15745,60.528
A0A0K2H970_murG,60.568
A0A0K2HAP5_GT50_13265,60.644
A0A0K2HBA7_GT50_14910,60.938
A0A0K2H5V1_GT50_03815,60.94
A0A0K2HAR0_ppnK,60.958
A0A0K2H6P2_argG,60.961
